artist,song
יהודית רביץ,זן נדיר
יהודית רביץ,חוזרת
יהודית רביץ,טיול בשדרה
יהודית רביץ,יוסי יוסי
יהודית רביץ,ילדה קטנה ביער
יהודית רביץ,ילדות נשכחת
יהודית רביץ,ילדים טובים ילדים רעים
יהודית רביץ,ימים טובים 
יהודית רביץ,ירוחם
יהודית רביץ,יש אשר שקטים הם השמיים
יהודית רביץ,כאן החיים שלנו
יהודית רביץ,כוכב רחוק
יהודית רביץ,כמו אל מים
יהודית רביץ,כמו עפיפון
יהודית רביץ,כשיבוא ילדי
יהודית רביץ,כשתבוא אהבה
יהודית רביץ,לא דיברנו עוד על אהבה
יהודית רביץ,לא טוב היות האדם לבדו
יהודית רביץ,לא לסגור
יהודית רביץ,ליבי אומר
יהודית רביץ,ליד הדלת
יהודית רביץ,לילה
יהודית רביץ,לכי אל הים
יהודית רביץ,ללב אין מין
יהודית רביץ,למחרת
יהודית רביץ,למי שאינו מאמין
יהודית רביץ,לקחת את ידי בידך
יהודית רביץ,מאחורי השער
יהודית רביץ,מגדלור
יהודית רביץ,מה שאת לא יכולה
יהודית רביץ,מי לאהבה
יהודית רביץ,מילה טובה
יהודית רביץ,מישהו
יהודית רביץ,משהו בוער
יהודית רביץ,משנה לשנה
יהודית רביץ,נוסע סמוי
יהודית רביץ,נחל שלי
יהודית רביץ,נמש על השמש
יהודית רביץ,נעמיד פני יתומים
יהודית רביץ,נשים יושבות בחדרים
יהודית רביץ,נשל הנחש
יהודית רביץ,סוף לסיפור
יהודית רביץ,סופות של חול
יהודית רביץ,סיכות הראש שלי
יהודית רביץ,סיפור מותם של עלמה ועלם
יהודית רביץ,סליחות
יהודית רביץ,סמבה ברגל שמאל
יהודית רביץ,סנטה קלרה
יהודית רביץ,עד הסוף
יהודית רביץ,עד קצה המסלול
יהודית רביץ,עד שיחשיך
יהודית רביץ,עוד על אהבה
יהודית רביץ,עין גדי
יהודית רביץ,עיני זהב כחולות
יהודית רביץ,עיר קטנה
יהודית רביץ,עכשיו הכל בסדר
יהודית רביץ,על החוף
יהודית רביץ,עשה שיהיה לי קל
יהודית רביץ,פזמון הכוכב הרחוק
יהודית רביץ,פזמון ליקינטון
יהודית רביץ,פחד
יהודית רביץ,פני מלאך
יהודית רביץ,פעם
יהודית רביץ,ציפור מדבר
יהודית רביץ,ציפייה לאושר
יהודית רביץ,קח
יהודית רביץ,קרוב אלי
יהודית רביץ,רחבת הריקודים
יהודית רביץ,רעידת אדמה
יהודית רביץ,שבתות וחגים
יהודית רביץ,שוב מתחלפת העונה
יהודית רביץ,שחרית
יהודית רביץ,שיר ללא שם
יהודית רביץ,שיר על יונה בחלוני
יהודית רביץ,שיר ערש
יהודית רביץ,שירה
יהודית רביץ,שם
יהודית רביץ,שקט 
יהודית רביץ,שתי בנות
יהודית רביץ,שתיקת הים
יהודית רביץ,תמונה
יהודית רביץ,תן לי
יגאל בשן,Home Again
יגאל בשן,אבא תגיד לי למה
יגאל בשן,אדוני השופט
יגאל בשן,אדוני ראש העיר
יגאל בשן,אהבת הדסה
יגאל בשן,אהבתי ילדה
יגאל בשן,או אהובתי
יגאל בשן,אוגנדה
יגאל בשן,אודה לאלי
יגאל בשן,אולי אתה תגיד לי
יגאל בשן,איזה ימים איזה זמנים
יגאל בשן,איך אפשר
יגאל בשן,אין לי יותר מה לומר
יגאל בשן,אין מלחמות שמחות
יגאל בשן,אין מלך בלי מלכה
יגאל בשן,אין עבודה אין אהבה
יגאל בשן,איפה את
יגאל בשן,איתה
יגאל בשן,איתך
יגאל בשן,איתך הלילה
יגאל בשן,אל מקום לא ידוע
יגאל בשן,אל תגידו לה
יגאל בשן,אל תגעו באהבה
יגאל בשן,אלה הם פני הדברים
